call_id,timestamp,customer_id,provider_id,specialty,outcome,call_duration_s,api_latency_ms,workflow_steps_completed,error_code
CALL-01363,2026-02-14T10:59:36,CUS-105,PRV-012,Cardiology,SCHEDULED,191,208,5,
CALL-01456,2026-02-14T11:03:06,CUS-104,PRV-041,Neurology,TRANSFER,370,284,1,
CALL-01617,2026-02-14T11:04:04,CUS-105,PRV-050,Neurology,SCHEDULED,293,67,5,
CALL-02000,2026-02-14T11:05:04,CUS-104,PRV-035,Cardiology,SCHEDULED,130,786,5,
CALL-01414,2026-02-14T11:06:26,CUS-104,PRV-007,Internal Medicine,SCHEDULED,308,100,5,
CALL-00771,2026-02-14T11:11:17,CUS-102,PRV-037,Neurology,SCHEDULED,207,329,2,
CALL-00992,2026-02-14T11:16:28,CUS-104,PRV-022,Cardiology,SCHEDULED,484,725,1,
CALL-00224,2026-02-14T11:20:36,CUS-101,PRV-008,Internal Medicine,SCHEDULED,148,658,7,
CALL-00802,2026-02-14T11:27:25,CUS-101,PRV-012,Pediatrics,TOOL_ERROR,96,493,1,ERR-5275
CALL-01040,2026-02-14T11:28:01,CUS-104,PRV-039,Oncology,SCHEDULED,130,92,4,
CALL-01775,2026-02-14T11:28:42,CUS-102,PRV-006,Neurology,PATIENT_HANGUP,399,295,5,
CALL-01357,2026-02-14T11:39:05,CUS-101,PRV-025,Cardiology,PATIENT_HANGUP,547,300,4,
CALL-01470,2026-02-14T11:41:41,CUS-102,PRV-032,Internal Medicine,SCHEDULED,583,601,4,
CALL-00010,2026-02-14T11:42:54,CUS-103,PRV-007,Cardiology,SCHEDULED,410,286,5,
CALL-00986,2026-02-14T11:44:54,CUS-102,PRV-008,Internal Medicine,TOOL_ERROR,114,2560,2,ERR-7215
CALL-01051,2026-02-14T11:46:30,CUS-102,PRV-018,Cardiology,CALL_FAILED,207,290,6,ERR-8339
CALL-01214,2026-02-14T11:46:48,CUS-104,PRV-017,Pediatrics,TRANSFER,426,735,7,
CALL-00903,2026-02-14T11:48:20,CUS-101,PRV-041,Dermatology,TRANSFER,551,155,7,
CALL-00566,2026-02-14T11:54:26,CUS-102,PRV-015,Family Medicine,TRANSFER,132,250,7,
CALL-01939,2026-02-14T11:55:08,CUS-102,PRV-006,Orthopedics,TOOL_ERROR,275,693,3,ERR-6264
CALL-01238,2026-02-14T12:03:50,CUS-105,PRV-002,Internal Medicine,NO_AVAILABILITY,335,438,6,ERR-2886
CALL-00806,2026-02-14T12:06:14,CUS-102,PRV-002,Neurology,SCHEDULED,309,795,6,
CALL-00995,2026-02-14T12:08:22,CUS-103,PRV-036,Orthopedics,SCHEDULED,288,135,4,
CALL-01613,2026-02-14T12:14:54,CUS-105,PRV-020,Dermatology,CALL_FAILED,346,202,1,ERR-2175
CALL-00152,2026-02-14T12:22:09,CUS-103,PRV-029,Internal Medicine,TRANSFER,139,75,4,
CALL-00013,2026-02-14T12:22:40,CUS-103,PRV-016,Pediatrics,PATIENT_HANGUP,278,446,7,
CALL-01680,2026-02-14T12:26:14,CUS-103,PRV-012,Family Medicine,PATIENT_HANGUP,500,376,2,
CALL-01741,2026-02-14T12:35:20,CUS-102,PRV-012,Pediatrics,SCHEDULED,369,193,3,
CALL-01377,2026-02-14T12:42:01,CUS-101,PRV-020,Orthopedics,SCHEDULED,538,247,1,
CALL-01382,2026-02-14T12:42:47,CUS-105,PRV-049,Family Medicine,NO_AVAILABILITY,217,687,6,ERR-4507
CALL-00217,2026-02-14T12:52:19,CUS-101,PRV-042,Cardiology,PATIENT_HANGUP,70,757,7,
CALL-01542,2026-02-14T12:53:00,CUS-101,PRV-032,Orthopedics,NO_AVAILABILITY,335,311,2,ERR-7408
CALL-01331,2026-02-14T12:54:23,CUS-103,PRV-017,Internal Medicine,NO_AVAILABILITY,417,521,5,ERR-7456
CALL-01141,2026-02-14T12:54:30,CUS-103,PRV-037,Neurology,TRANSFER,349,589,2,
CALL-00024,2026-02-14T12:55:29,CUS-102,PRV-028,Oncology,TOOL_ERROR,404,787,2,ERR-7457
CALL-00139,2026-02-14T12:56:03,CUS-101,PRV-025,Neurology,SCHEDULED,56,424,3,
CALL-00269,2026-02-14T12:58:38,CUS-104,PRV-009,Pediatrics,TOOL_ERROR,414,476,3,ERR-6902
CALL-01064,2026-02-14T13:00:44,CUS-105,PRV-020,Neurology,SCHEDULED,228,361,4,
CALL-00911,2026-02-14T13:02:38,CUS-101,PRV-038,Dermatology,TRANSFER,135,294,3,
CALL-01859,2026-02-14T13:03:19,CUS-105,PRV-048,Oncology,SCHEDULED,260,558,2,
CALL-01528,2026-02-14T13:03:43,CUS-102,PRV-011,Cardiology,TOOL_ERROR,394,4767,2,ERR-2362
CALL-01972,2026-02-14T13:05:34,CUS-104,PRV-042,Neurology,PATIENT_HANGUP,277,474,7,
CALL-00078,2026-02-14T13:08:05,CUS-102,PRV-042,Oncology,PATIENT_HANGUP,450,688,2,
CALL-01266,2026-02-14T13:21:30,CUS-104,PRV-017,Pediatrics,PATIENT_HANGUP,137,792,4,
CALL-01492,2026-02-14T13:27:17,CUS-101,PRV-005,Cardiology,PATIENT_HANGUP,417,429,3,
CALL-01162,2026-02-14T13:50:45,CUS-103,PRV-029,Internal Medicine,PATIENT_HANGUP,447,724,3,
CALL-00295,2026-02-14T13:52:10,CUS-102,PRV-033,Internal Medicine,SCHEDULED,483,182,6,
CALL-00921,2026-02-14T13:54:16,CUS-102,PRV-046,Neurology,TRANSFER,421,186,4,
CALL-00989,2026-02-14T13:58:09,CUS-101,PRV-043,Orthopedics,NO_AVAILABILITY,343,349,6,ERR-2361
CALL-00543,2026-02-14T14:06:51,CUS-101,PRV-010,Pediatrics,TOOL_ERROR,104,2284,1,ERR-5843
CALL-00551,2026-02-14T14:07:17,CUS-104,PRV-003,Internal Medicine,NO_AVAILABILITY,164,705,2,ERR-6245
CALL-01362,2026-02-14T14:07:41,CUS-104,PRV-012,Dermatology,SCHEDULED,235,253,6,
CALL-01409,2026-02-14T14:07:58,CUS-103,PRV-003,Cardiology,TOOL_ERROR,283,649,1,ERR-9910
CALL-01826,2026-02-14T14:12:59,CUS-104,PRV-048,Family Medicine,TOOL_ERROR,60,447,1,ERR-9876
CALL-01107,2026-02-14T14:28:09,CUS-104,PRV-040,Oncology,SCHEDULED,293,260,6,
CALL-00259,2026-02-14T14:29:44,CUS-104,PRV-043,Family Medicine,SCHEDULED,384,757,6,
CALL-00596,2026-02-14T14:31:54,CUS-101,PRV-024,Dermatology,SCHEDULED,63,60,2,
CALL-01330,2026-02-14T14:36:02,CUS-101,PRV-044,Dermatology,SCHEDULED,569,230,7,
CALL-01813,2026-02-14T14:38:52,CUS-103,PRV-047,Cardiology,NO_AVAILABILITY,152,326,3,ERR-6883
CALL-00562,2026-02-14T14:41:29,CUS-104,PRV-027,Neurology,SCHEDULED,570,486,5,
CALL-01822,2026-02-14T14:43:47,CUS-102,PRV-001,Neurology,PATIENT_HANGUP,16,263,7,
CALL-00109,2026-02-14T14:47:12,CUS-102,PRV-003,Orthopedics,SCHEDULED,259,550,4,
CALL-01301,2026-02-14T14:56:08,CUS-104,PRV-049,Oncology,CALL_FAILED,155,402,1,ERR-2508
CALL-00155,2026-02-14T14:57:02,CUS-102,PRV-044,Dermatology,SCHEDULED,426,682,7,
CALL-01818,2026-02-14T15:05:36,CUS-101,PRV-037,Cardiology,SCHEDULED,595,183,1,
CALL-00782,2026-02-14T15:12:36,CUS-102,PRV-009,Neurology,TOOL_ERROR,70,4136,1,ERR-6670
CALL-01308,2026-02-14T15:18:19,CUS-103,PRV-038,Cardiology,TOOL_ERROR,187,642,2,ERR-1782
CALL-01079,2026-02-14T15:23:35,CUS-103,PRV-031,Dermatology,NO_AVAILABILITY,204,646,4,ERR-2898
CALL-00767,2026-02-14T15:26:11,CUS-101,PRV-020,Pediatrics,TRANSFER,135,399,4,
CALL-01624,2026-02-14T15:26:22,CUS-102,PRV-041,Orthopedics,NO_AVAILABILITY,600,765,6,ERR-6058
CALL-01980,2026-02-14T15:27:21,CUS-102,PRV-033,Neurology,CALL_FAILED,62,446,4,ERR-4362
CALL-00229,2026-02-14T15:27:49,CUS-104,PRV-044,Family Medicine,SCHEDULED,223,245,7,
CALL-00773,2026-02-14T15:28:53,CUS-102,PRV-003,Oncology,SCHEDULED,597,265,6,
CALL-01324,2026-02-14T15:32:29,CUS-101,PRV-045,Family Medicine,SCHEDULED,198,290,5,
CALL-01429,2026-02-14T15:35:14,CUS-103,PRV-047,Oncology,SCHEDULED,486,644,7,
CALL-00194,2026-02-14T15:36:30,CUS-104,PRV-036,Internal Medicine,TRANSFER,415,319,4,
CALL-01607,2026-02-14T15:40:11,CUS-101,PRV-032,Oncology,PATIENT_HANGUP,283,596,7,
CALL-01204,2026-02-14T15:43:17,CUS-104,PRV-043,Orthopedics,PATIENT_HANGUP,164,261,4,
CALL-01466,2026-02-14T15:44:48,CUS-102,PRV-033,Neurology,PATIENT_HANGUP,385,324,1,
CALL-00466,2026-02-14T15:45:09,CUS-102,PRV-010,Oncology,TRANSFER,288,104,6,
CALL-00472,2026-02-14T15:47:22,CUS-102,PRV-048,Cardiology,TRANSFER,187,740,7,
CALL-01211,2026-02-14T15:51:19,CUS-104,PRV-002,Dermatology,TRANSFER,124,297,3,
CALL-00428,2026-02-14T15:55:29,CUS-102,PRV-029,Dermatology,SCHEDULED,568,296,2,
CALL-00028,2026-02-14T15:57:09,CUS-104,PRV-042,Family Medicine,SCHEDULED,527,165,2,
CALL-00788,2026-02-14T16:01:14,CUS-105,PRV-012,Orthopedics,SCHEDULED,363,563,5,
CALL-00528,2026-02-14T16:04:30,CUS-105,PRV-011,Cardiology,TOOL_ERROR,159,1051,3,ERR-7823
CALL-01298,2026-02-14T16:04:54,CUS-103,PRV-004,Family Medicine,SCHEDULED,196,694,5,
CALL-00494,2026-02-14T16:07:02,CUS-105,PRV-042,Orthopedics,SCHEDULED,471,151,1,
CALL-01497,2026-02-14T16:07:30,CUS-105,PRV-044,Family Medicine,TIMEOUT,89,41930,1,ERR-7078
CALL-01534,2026-02-14T16:13:19,CUS-101,PRV-014,Dermatology,SCHEDULED,371,179,1,
CALL-01229,2026-02-14T16:13:28,CUS-104,PRV-012,Family Medicine,TOOL_ERROR,281,4004,1,ERR-4215
CALL-01914,2026-02-14T16:14:47,CUS-105,PRV-015,Internal Medicine,SCHEDULED,176,555,2,
CALL-01918,2026-02-14T16:23:01,CUS-104,PRV-047,Cardiology,TRANSFER,574,495,3,
CALL-01646,2026-02-14T16:25:12,CUS-103,PRV-038,Neurology,TRANSFER,497,52,5,
CALL-00075,2026-02-14T16:25:40,CUS-103,PRV-046,Oncology,SCHEDULED,460,608,2,
CALL-00904,2026-02-14T16:30:14,CUS-104,PRV-020,Dermatology,TRANSFER,480,207,1,
CALL-00438,2026-02-14T16:30:40,CUS-102,PRV-032,Pediatrics,TOOL_ERROR,400,110,2,ERR-3501
CALL-00654,2026-02-14T16:35:12,CUS-102,PRV-017,Family Medicine,SCHEDULED,307,280,2,
CALL-01496,2026-02-14T16:36:39,CUS-104,PRV-011,Oncology,TOOL_ERROR,30,2775,3,ERR-9520
CALL-01416,2026-02-14T16:38:18,CUS-105,PRV-037,Dermatology,NO_AVAILABILITY,471,65,1,ERR-5327
CALL-00426,2026-02-14T16:50:05,CUS-103,PRV-028,Family Medicine,NO_AVAILABILITY,117,444,3,ERR-4196
CALL-00572,2026-02-14T16:50:25,CUS-103,PRV-036,Internal Medicine,NO_AVAILABILITY,223,145,1,ERR-1420
CALL-00733,2026-02-14T16:50:25,CUS-102,PRV-039,Pediatrics,TIMEOUT,450,46788,6,ERR-1383
CALL-01333,2026-02-14T16:54:17,CUS-104,PRV-015,Orthopedics,TRANSFER,120,398,4,
CALL-01718,2026-02-14T16:54:36,CUS-103,PRV-026,Pediatrics,SCHEDULED,536,248,7,
CALL-00576,2026-02-14T16:55:06,CUS-101,PRV-030,Dermatology,SCHEDULED,304,318,2,
CALL-00015,2026-02-14T16:55:40,CUS-102,PRV-027,Orthopedics,TRANSFER,451,369,5,
CALL-00926,2026-02-14T16:56:57,CUS-104,PRV-048,Pediatrics,TOOL_ERROR,387,319,2,ERR-7065
CALL-00665,2026-02-14T16:59:05,CUS-105,PRV-031,Internal Medicine,SCHEDULED,57,156,1,
CALL-00266,2026-02-14T16:59:43,CUS-104,PRV-015,Cardiology,TRANSFER,447,640,3,
CALL-00137,2026-02-14T17:00:55,CUS-101,PRV-025,Neurology,TRANSFER,318,486,7,
CALL-00411,2026-02-14T17:01:44,CUS-102,PRV-017,Family Medicine,NO_AVAILABILITY,165,310,2,ERR-3644
CALL-00107,2026-02-14T17:05:23,CUS-105,PRV-022,Dermatology,PATIENT_HANGUP,311,713,2,
CALL-01450,2026-02-14T17:08:06,CUS-105,PRV-038,Pediatrics,SCHEDULED,72,438,4,
CALL-01801,2026-02-14T17:10:03,CUS-102,PRV-050,Cardiology,SCHEDULED,358,292,4,
CALL-00023,2026-02-14T17:12:48,CUS-102,PRV-005,Internal Medicine,PATIENT_HANGUP,464,681,4,
CALL-01419,2026-02-14T17:16:06,CUS-105,PRV-006,Orthopedics,SCHEDULED,600,575,5,
CALL-01875,2026-02-14T17:22:04,CUS-104,PRV-040,Dermatology,SCHEDULED,388,763,6,
CALL-00937,2026-02-14T17:24:51,CUS-104,PRV-025,Family Medicine,SCHEDULED,366,237,1,
CALL-00260,2026-02-14T17:25:51,CUS-103,PRV-006,Internal Medicine,SCHEDULED,210,164,7,
CALL-00534,2026-02-14T17:25:52,CUS-104,PRV-011,Cardiology,TOOL_ERROR,449,1427,1,ERR-6942
CALL-00823,2026-02-14T17:26:55,CUS-105,PRV-031,Oncology,SCHEDULED,442,316,6,
CALL-01394,2026-02-14T17:41:00,CUS-102,PRV-045,Pediatrics,SCHEDULED,75,177,1,
CALL-01142,2026-02-14T17:53:45,CUS-105,PRV-034,Pediatrics,TIMEOUT,266,37412,7,ERR-1364
CALL-00638,2026-02-14T17:54:09,CUS-103,PRV-041,Pediatrics,TOOL_ERROR,21,546,3,ERR-4288
CALL-00437,2026-02-14T17:54:51,CUS-101,PRV-039,Neurology,SCHEDULED,141,330,7,
CALL-00126,2026-02-14T17:57:20,CUS-102,PRV-050,Dermatology,SCHEDULED,115,292,6,
CALL-00530,2026-02-14T18:00:18,CUS-101,PRV-010,Cardiology,PATIENT_HANGUP,47,668,5,
CALL-00637,2026-02-14T18:03:44,CUS-102,PRV-034,Internal Medicine,TRANSFER,522,189,2,
CALL-01563,2026-02-14T18:09:14,CUS-102,PRV-009,Family Medicine,SCHEDULED,145,762,2,
CALL-00432,2026-02-14T18:24:41,CUS-105,PRV-028,Orthopedics,SCHEDULED,133,347,1,
CALL-00621,2026-02-14T18:27:23,CUS-102,PRV-048,Dermatology,SCHEDULED,401,704,1,
CALL-00343,2026-02-14T18:29:38,CUS-103,PRV-038,Neurology,TRANSFER,443,386,2,
CALL-00431,2026-02-14T18:31:05,CUS-103,PRV-015,Dermatology,TRANSFER,401,784,6,
CALL-00501,2026-02-14T18:33:16,CUS-103,PRV-015,Pediatrics,TOOL_ERROR,580,171,1,ERR-4668
CALL-01797,2026-02-14T18:35:30,CUS-102,PRV-048,Oncology,NO_AVAILABILITY,431,259,2,ERR-3907
CALL-00283,2026-02-14T18:35:55,CUS-103,PRV-047,Neurology,PATIENT_HANGUP,23,336,5,
CALL-01684,2026-02-14T18:37:25,CUS-102,PRV-028,Orthopedics,SCHEDULED,172,711,4,
CALL-01137,2026-02-14T18:40:17,CUS-102,PRV-010,Orthopedics,SCHEDULED,408,332,1,
CALL-00083,2026-02-14T18:42:42,CUS-101,PRV-044,Pediatrics,TRANSFER,366,597,7,
CALL-00673,2026-02-14T18:52:22,CUS-102,PRV-029,Pediatrics,NO_AVAILABILITY,579,349,7,ERR-5001
CALL-01745,2026-02-14T18:54:46,CUS-103,PRV-008,Family Medicine,SCHEDULED,322,769,5,
CALL-00286,2026-02-14T18:56:08,CUS-105,PRV-035,Pediatrics,SCHEDULED,538,615,3,
CALL-01373,2026-02-14T18:56:23,CUS-105,PRV-023,Internal Medicine,SCHEDULED,562,453,1,
CALL-00017,2026-02-14T18:57:33,CUS-102,PRV-028,Internal Medicine,CALL_FAILED,593,211,3,ERR-2111
CALL-00657,2026-02-14T18:58:46,CUS-105,PRV-032,Orthopedics,PATIENT_HANGUP,599,535,5,
CALL-01070,2026-02-14T19:01:59,CUS-105,PRV-029,Dermatology,TRANSFER,489,331,6,
CALL-01512,2026-02-14T19:03:05,CUS-101,PRV-037,Neurology,NO_AVAILABILITY,197,524,7,ERR-2789
CALL-01003,2026-02-14T19:04:12,CUS-102,PRV-021,Orthopedics,SCHEDULED,318,665,4,
CALL-00151,2026-02-14T19:09:10,CUS-102,PRV-008,Cardiology,TOOL_ERROR,144,1755,1,ERR-1568
CALL-01544,2026-02-14T19:09:14,CUS-102,PRV-020,Neurology,PATIENT_HANGUP,86,65,6,
CALL-00998,2026-02-14T19:21:55,CUS-105,PRV-005,Internal Medicine,TRANSFER,486,696,7,
CALL-01852,2026-02-14T19:24:35,CUS-102,PRV-008,Internal Medicine,SCHEDULED,458,308,7,
CALL-01848,2026-02-14T19:24:59,CUS-103,PRV-045,Oncology,NO_AVAILABILITY,148,332,1,ERR-8240
CALL-00591,2026-02-14T19:27:20,CUS-103,PRV-013,Orthopedics,SCHEDULED,520,560,1,
CALL-01354,2026-02-14T19:28:46,CUS-103,PRV-042,Oncology,SCHEDULED,21,182,3,
CALL-00281,2026-02-14T19:33:04,CUS-101,PRV-022,Neurology,SCHEDULED,183,494,1,
CALL-00716,2026-02-14T19:33:20,CUS-102,PRV-036,Cardiology,NO_AVAILABILITY,23,301,2,ERR-7163
CALL-00424,2026-02-14T19:52:15,CUS-103,PRV-029,Family Medicine,TRANSFER,207,53,6,
CALL-01550,2026-02-14T19:56:11,CUS-101,PRV-045,Internal Medicine,SCHEDULED,377,583,2,
CALL-01525,2026-02-14T20:00:38,CUS-101,PRV-035,Neurology,PATIENT_HANGUP,347,159,1,
CALL-00211,2026-02-14T20:02:46,CUS-104,PRV-002,Cardiology,PATIENT_HANGUP,100,371,5,
CALL-00598,2026-02-14T20:03:16,CUS-101,PRV-008,Cardiology,TOOL_ERROR,91,3509,2,ERR-5422
CALL-00820,2026-02-14T20:15:11,CUS-104,PRV-046,Orthopedics,SCHEDULED,315,116,1,
CALL-01829,2026-02-14T20:15:28,CUS-101,PRV-007,Dermatology,SCHEDULED,583,711,3,
CALL-00909,2026-02-14T20:16:22,CUS-101,PRV-001,Dermatology,TOOL_ERROR,512,298,3,ERR-9109
CALL-01387,2026-02-14T20:23:22,CUS-104,PRV-005,Cardiology,TIMEOUT,234,53451,6,ERR-6656
CALL-00791,2026-02-14T20:30:02,CUS-103,PRV-027,Internal Medicine,SCHEDULED,544,158,4,
CALL-01302,2026-02-14T20:31:46,CUS-104,PRV-025,Cardiology,NO_AVAILABILITY,593,766,5,ERR-2094
CALL-01601,2026-02-14T20:31:50,CUS-102,PRV-023,Internal Medicine,TOOL_ERROR,375,725,3,ERR-4493
CALL-01640,2026-02-14T20:34:41,CUS-105,PRV-038,Pediatrics,SCHEDULED,176,156,1,
CALL-01767,2026-02-14T20:42:20,CUS-105,PRV-035,Cardiology,TOOL_ERROR,490,62,3,ERR-6216
CALL-00206,2026-02-14T20:47:29,CUS-103,PRV-041,Oncology,NO_AVAILABILITY,76,584,2,ERR-6968
CALL-00262,2026-02-14T20:50:34,CUS-102,PRV-006,Pediatrics,TOOL_ERROR,166,535,2,ERR-1357
CALL-01060,2026-02-14T20:51:23,CUS-105,PRV-026,Oncology,SCHEDULED,374,467,6,
CALL-01867,2026-02-14T20:53:28,CUS-105,PRV-048,Cardiology,SCHEDULED,494,663,7,
CALL-00584,2026-02-14T20:56:45,CUS-103,PRV-026,Dermatology,TRANSFER,334,219,7,
CALL-01227,2026-02-14T20:57:26,CUS-101,PRV-006,Internal Medicine,SCHEDULED,172,475,1,
CALL-00957,2026-02-14T20:57:40,CUS-103,PRV-014,Pediatrics,SCHEDULED,25,475,7,
CALL-01247,2026-02-14T20:59:33,CUS-102,PRV-009,Dermatology,SCHEDULED,63,175,3,
CALL-01585,2026-02-14T21:00:36,CUS-103,PRV-040,Pediatrics,TRANSFER,364,239,7,
CALL-01540,2026-02-14T21:13:42,CUS-102,PRV-037,Pediatrics,SCHEDULED,398,280,1,
CALL-00168,2026-02-14T21:22:03,CUS-103,PRV-019,Dermatology,TRANSFER,202,146,5,
CALL-01448,2026-02-14T21:24:56,CUS-101,PRV-023,Dermatology,SCHEDULED,95,482,6,
CALL-01659,2026-02-14T21:27:50,CUS-104,PRV-024,Cardiology,SCHEDULED,452,195,7,
CALL-01940,2026-02-14T21:34:50,CUS-101,PRV-038,Internal Medicine,TOOL_ERROR,22,359,3,ERR-8915
CALL-00004,2026-02-14T21:36:05,CUS-101,PRV-043,Oncology,SCHEDULED,371,245,3,
CALL-01111,2026-02-14T21:36:15,CUS-101,PRV-029,Cardiology,SCHEDULED,368,418,4,
CALL-00645,2026-02-14T21:42:39,CUS-104,PRV-003,Neurology,NO_AVAILABILITY,494,790,4,ERR-5536
CALL-00856,2026-02-14T21:45:31,CUS-102,PRV-018,Oncology,SCHEDULED,72,704,3,
CALL-00393,2026-02-14T21:49:44,CUS-102,PRV-022,Internal Medicine,TRANSFER,340,732,4,
CALL-00713,2026-02-14T21:54:07,CUS-104,PRV-028,Family Medicine,SCHEDULED,155,335,6,
CALL-00745,2026-02-14T21:56:43,CUS-103,PRV-034,Neurology,TRANSFER,395,627,6,
CALL-01987,2026-02-14T21:59:00,CUS-105,PRV-028,Pediatrics,TRANSFER,190,464,5,
CALL-01530,2026-02-15T07:00:10,CUS-104,PRV-049,Cardiology,SCHEDULED,128,395,2,
CALL-00046,2026-02-15T07:07:43,CUS-103,PRV-022,Oncology,TOOL_ERROR,44,229,1,ERR-6415
CALL-00164,2026-02-15T07:09:16,CUS-103,PRV-041,Family Medicine,SCHEDULED,309,477,2,
CALL-01254,2026-02-15T07:11:25,CUS-102,PRV-047,Neurology,SCHEDULED,206,350,2,
CALL-01902,2026-02-15T07:15:53,CUS-105,PRV-017,Internal Medicine,PATIENT_HANGUP,503,265,7,
CALL-00677,2026-02-15T07:17:17,CUS-105,PRV-025,Pediatrics,PATIENT_HANGUP,101,111,3,
CALL-01120,2026-02-15T07:20:54,CUS-102,PRV-050,Pediatrics,TRANSFER,36,562,5,
CALL-00346,2026-02-15T07:23:00,CUS-101,PRV-023,Cardiology,TRANSFER,160,347,4,
CALL-01919,2026-02-15T07:26:47,CUS-104,PRV-024,Oncology,PATIENT_HANGUP,37,223,1,
CALL-00398,2026-02-15T07:33:50,CUS-104,PRV-042,Pediatrics,TOOL_ERROR,249,800,2,ERR-6615
CALL-01545,2026-02-15T07:36:02,CUS-104,PRV-044,Cardiology,SCHEDULED,20,702,7,
CALL-00116,2026-02-15T07:37:11,CUS-103,PRV-005,Dermatology,SCHEDULED,440,222,6,
CALL-01052,2026-02-15T07:41:02,CUS-105,PRV-028,Family Medicine,TIMEOUT,63,39388,3,ERR-2448
CALL-01805,2026-02-15T07:41:28,CUS-102,PRV-011,Dermatology,SCHEDULED,568,439,6,
CALL-00037,2026-02-15T07:42:36,CUS-105,PRV-020,Neurology,PATIENT_HANGUP,65,161,4,
CALL-00553,2026-02-15T07:48:43,CUS-104,PRV-018,Pediatrics,TRANSFER,100,195,1,
CALL-00512,2026-02-15T07:50:06,CUS-105,PRV-048,Neurology,PATIENT_HANGUP,102,257,2,
CALL-00862,2026-02-15T07:53:33,CUS-101,PRV-033,Neurology,SCHEDULED,462,82,5,
CALL-01982,2026-02-15T07:54:42,CUS-103,PRV-037,Internal Medicine,SCHEDULED,135,761,4,
CALL-00329,2026-02-15T07:56:46,CUS-102,PRV-004,Pediatrics,PATIENT_HANGUP,560,509,3,
CALL-01854,2026-02-15T08:06:42,CUS-105,PRV-032,Orthopedics,TRANSFER,97,593,2,
CALL-01140,2026-02-15T08:14:29,CUS-102,PRV-044,Family Medicine,SCHEDULED,485,400,5,
CALL-01061,2026-02-15T08:14:40,CUS-104,PRV-010,Orthopedics,TOOL_ERROR,531,160,1,ERR-6022
CALL-01293,2026-02-15T08:16:53,CUS-102,PRV-050,Pediatrics,SCHEDULED,167,296,5,
CALL-01695,2026-02-15T08:18:46,CUS-104,PRV-033,Dermatology,SCHEDULED,472,207,7,
CALL-00792,2026-02-15T08:22:43,CUS-101,PRV-042,Oncology,TIMEOUT,27,35271,3,ERR-3109
CALL-01190,2026-02-15T08:23:07,CUS-101,PRV-017,Neurology,SCHEDULED,141,237,5,
CALL-01909,2026-02-15T08:28:29,CUS-101,PRV-014,Dermatology,SCHEDULED,213,506,7,
CALL-01962,2026-02-15T08:30:20,CUS-103,PRV-007,Family Medicine,SCHEDULED,103,556,5,
CALL-00143,2026-02-15T08:30:45,CUS-105,PRV-044,Pediatrics,SCHEDULED,391,739,6,
CALL-01169,2026-02-15T08:30:53,CUS-104,PRV-030,Orthopedics,PATIENT_HANGUP,243,510,3,
CALL-01032,2026-02-15T08:31:25,CUS-105,PRV-004,Oncology,TRANSFER,420,761,2,
CALL-01870,2026-02-15T08:34:12,CUS-104,PRV-022,Orthopedics,SCHEDULED,444,623,7,
CALL-01117,2026-02-15T08:39:03,CUS-105,PRV-042,Internal Medicine,SCHEDULED,496,483,2,
CALL-01326,2026-02-15T08:39:04,CUS-104,PRV-032,Family Medicine,SCHEDULED,168,688,5,
CALL-01493,2026-02-15T08:45:05,CUS-102,PRV-019,Cardiology,TIMEOUT,569,40614,1,ERR-7534
CALL-01041,2026-02-15T08:47:59,CUS-102,PRV-013,Pediatrics,PATIENT_HANGUP,234,657,7,
CALL-01670,2026-02-15T08:50:11,CUS-101,PRV-009,Dermatology,SCHEDULED,63,172,5,
CALL-01880,2026-02-15T08:52:00,CUS-103,PRV-015,Cardiology,SCHEDULED,392,122,4,
CALL-00222,2026-02-15T08:52:10,CUS-103,PRV-033,Dermatology,SCHEDULED,575,384,4,
CALL-00221,2026-02-15T08:52:49,CUS-104,PRV-031,Oncology,PATIENT_HANGUP,355,784,4,
CALL-00936,2026-02-15T09:01:41,CUS-104,PRV-047,Dermatology,SCHEDULED,111,463,5,
CALL-01234,2026-02-15T09:02:27,CUS-104,PRV-014,Internal Medicine,TIMEOUT,240,52897,6,ERR-2464
CALL-01312,2026-02-15T09:06:40,CUS-102,PRV-017,Oncology,SCHEDULED,574,398,6,
CALL-01473,2026-02-15T09:17:39,CUS-102,PRV-022,Orthopedics,PATIENT_HANGUP,27,86,7,
CALL-01761,2026-02-15T09:19:33,CUS-105,PRV-013,Family Medicine,PATIENT_HANGUP,488,64,3,
CALL-00588,2026-02-15T09:22:15,CUS-101,PRV-014,Neurology,SCHEDULED,336,175,1,
CALL-00853,2026-02-15T09:29:49,CUS-103,PRV-002,Orthopedics,SCHEDULED,277,351,7,
CALL-00943,2026-02-15T09:32:09,CUS-104,PRV-002,Cardiology,NO_AVAILABILITY,138,369,3,ERR-2765
CALL-00953,2026-02-15T09:32:23,CUS-101,PRV-014,Dermatology,SCHEDULED,205,276,6,
CALL-01119,2026-02-15T09:34:07,CUS-104,PRV-036,Neurology,TOOL_ERROR,171,596,1,ERR-5024
CALL-00169,2026-02-15T09:34:20,CUS-103,PRV-044,Pediatrics,SCHEDULED,386,148,5,
CALL-01917,2026-02-15T09:35:41,CUS-103,PRV-023,Orthopedics,TRANSFER,286,688,6,
CALL-00896,2026-02-15T09:36:55,CUS-105,PRV-034,Cardiology,TIMEOUT,386,47676,2,ERR-9697
